timestamp,signal_jaw,signal_brow
121223,337,512
121239,337,510
121256,339,508
121273,338,514
121289,339,516
121306,336,516
121323,335,516
121339,341,510
121356,337,508
121372,337,515
121390,355,511
121406,403,518
121422,379,517
121439,318,513
121456,304,518
121473,399,504
121489,342,522
121505,306,529
121523,360,519
121539,311,518
121555,316,532
121572,349,515
121589,348,520
121606,353,532
121622,310,521
121638,315,515
121656,291,522
121672,306,518
121689,324,518
121705,310,522
121722,322,517
121739,323,512
121755,327,513
121772,326,516
121789,330,518
121805,333,517
121822,330,514
121838,332,511
121856,337,509
121872,337,514
121888,334,517
121905,342,516
121922,347,513
121938,347,509
121955,343,509
121971,343,516
121989,340,516
122005,339,517
122021,345,511
122038,335,515
122055,342,515
122072,341,516
122088,341,518
122104,338,515
122122,338,515
122138,340,513
122155,342,514
122171,338,518
122188,336,520
122205,335,517
122221,334,514
122237,329,512
122255,333,513
122271,340,517
122288,328,520
122304,335,519
122321,331,512
122338,336,512
122354,330,511
122371,334,516
122388,330,513
122404,332,515
122421,329,512
122437,329,513
122455,327,515
122471,327,513
122487,330,517
122504,324,513
122521,329,510
122537,327,510
122554,324,510
122570,326,515
122588,325,516
122604,326,513
122620,321,512
122637,325,508
122654,323,510
122671,329,515
122687,336,512
122703,323,511
122721,329,504
122737,327,499
122754,331,504
122770,322,510
122787,332,506
122804,356,491
122820,341,503
122836,350,504
122854,329,510
122870,285,513
122887,331,523
122903,300,510
122920,362,525
122937,383,513
122953,294,514
122970,319,521
122987,334,524
123003,282,524
123020,340,512
123036,348,509
123054,302,516
123070,386,512
123086,296,528
123103,325,515
123120,300,514
123137,318,514
123153,308,516
123169,297,520
123187,311,518
123203,316,512
123219,324,508
123236,322,512
123253,319,516
123270,335,517
123286,324,514
123302,328,513
123320,325,508
123336,325,511
123353,327,514
123369,329,517
123386,325,515
123403,336,511
123419,330,509
123436,338,509
123453,360,511
123469,354,514
123486,354,513
123502,350,509
123520,351,507
123536,352,512
123552,353,511
123569,350,519
123586,348,515
123602,351,508
123619,352,511
123635,354,509
123653,356,513
123669,348,515
123685,352,517
123702,347,512
123719,348,513
123736,347,512
123752,344,514
123768,346,515
123786,346,512
123802,344,512
123819,344,507
123835,340,509
123852,343,513
123869,341,516
123885,342,511
123901,343,510
123919,339,509
123935,342,515
123952,330,509
123968,342,515
123985,338,509
124002,339,506
124018,342,510
124035,348,509
124052,343,514
124068,339,514
124085,330,507
124101,348,509
124119,338,512
124135,367,507
124151,291,513
124168,330,512
124185,394,509
124201,315,510
124218,287,518
124234,333,504
124252,289,523
124268,320,525
124284,312,497
124301,325,512
124318,322,510
124335,322,510
124351,334,514
124367,334,515
124385,339,511
124401,336,508
124418,327,511
124434,338,513
124451,338,516
124468,336,515
124484,351,510
124500,342,507
124518,339,508
124534,341,513
124551,347,514
124567,351,513
124584,350,510
124601,352,509
124617,339,510
124634,357,515
124651,347,513
124667,337,512
124684,347,510
124700,335,510
124718,346,509
124734,337,511
124750,343,515
124767,330,513
124784,340,506
124801,333,508
124817,335,512
124833,340,511
124851,336,517
124867,334,514
124883,347,508
124900,337,509
124917,342,512
124934,330,514
124950,336,514
124966,333,509
124984,332,513
125000,331,507
125017,333,511
125033,333,518
125050,328,518
125067,330,513
125083,329,509
125100,330,511
125117,330,512
125133,330,516
125150,326,517
125166,329,514
125184,326,508
125200,330,509
125216,327,512
125233,332,513
125250,332,516
125266,333,513
125283,335,509
125299,331,512
125317,330,512
125333,340,513
125349,335,514
125366,340,511
125383,339,509
125400,341,513
125416,334,513
125432,345,516
125450,342,518
125466,344,513
125483,339,509
125499,344,509
125516,344,511
125533,342,515
125549,344,519
125565,345,510
125583,354,510
125599,341,510
125616,344,515
125632,345,518
125649,336,510
125666,347,509
125682,410,502
125699,366,516
125716,345,509
125732,341,525
125749,303,529
125765,397,513
125783,315,506
125799,360,525
125815,330,521
125832,329,524
125849,327,510
125865,318,516
125882,321,513
125898,334,516
125916,312,523
125932,316,519
125948,323,521
125965,323,513
125982,324,511
125999,325,515
126015,328,518
126031,325,518
126049,332,516
126065,333,514
126082,336,508
126098,333,515
126115,331,519
126132,330,518
126148,337,516
126164,333,510
126182,334,510
126198,334,513
126215,336,513
126231,337,520
126248,334,513
126265,343,512
126281,342,509
126298,330,513
126315,333,515
126331,331,517
126348,333,513
126364,330,511
126382,331,511
126398,328,510
126414,329,520
126431,326,512
126448,329,513
126465,337,506
126481,331,511
126497,331,513
126515,339,516
126531,328,513
126547,328,512
126564,333,512
126581,343,510
126598,326,511
126614,332,516
126630,332,514
126648,334,509
126664,332,513
126681,330,506
126697,332,513
126714,334,515
126731,330,511
126747,332,510
126764,330,512
126781,330,507
126797,329,515
126814,332,515
126830,334,515
126848,336,509
126864,332,510
126880,335,510
126897,332,515
126914,328,516
126930,333,517
126947,333,512
126963,329,511
126981,340,513
126997,345,509
127013,344,516
127030,380,501
127047,266,518
127064,317,513
127080,281,531
127096,332,534
127114,350,527
127130,300,535
127147,345,537
127163,353,533
127180,347,527
127197,264,553
127213,355,544
127229,319,546
127247,333,536
127263,301,537
127280,317,534
127296,315,536
127313,313,538
127330,315,528
127346,320,525
127363,320,527
127380,322,524
127396,322,526
127413,324,526
127429,322,522
127447,325,518
127463,329,516
127479,327,519
127496,330,522
127513,330,522
127529,330,519
127546,335,513
127562,334,515
127580,331,518
127596,334,518
127612,336,518
127629,332,515
127646,334,513
127663,338,512
127679,330,513
127695,330,511
127713,333,506
127729,326,498
127746,329,494
127762,335,494
127779,334,492
127796,326,492
127812,327,491
127828,331,487
127846,328,484
127862,331,487
127879,331,492
127895,330,492
127912,333,494
127929,332,492
127945,337,489
127962,338,492
127979,337,496
127995,339,499
128012,339,497
128028,339,495
128046,334,496
128062,335,495
128078,337,501
128095,335,500
128112,334,500
128129,336,497
128145,335,498
128161,337,503
128179,336,505
128195,338,509
128211,339,506
128228,340,503
128245,336,504
128262,337,505
128278,337,509
128294,343,512
128312,338,510
128328,336,506
128345,336,505
128361,337,511
128378,339,514
128395,337,514
128411,339,508
128428,338,507
128445,337,508
128461,336,509
128478,338,514
128494,338,515
128512,340,512
128528,337,511
128544,344,509
128561,355,517
128578,387,500
128594,333,526
128611,331,516
128627,332,503
128645,401,524
128661,300,520
128677,345,530
128694,317,523
128711,308,516
128728,317,514
128744,333,520
128760,367,522
128778,354,517
128794,281,522
128811,327,519
128827,322,514
128844,323,514
128861,326,519
128877,326,517
128893,331,518
128911,332,514
128927,333,508
128944,330,513
128960,332,518
128977,332,517
128994,335,516
129010,337,511
129027,340,509
129044,345,512
129060,339,510
129077,342,516
129093,347,516
129111,345,511
129127,345,510
129143,343,512
129160,345,515
129177,343,521
129193,347,515
129210,345,512
129226,341,512
129244,345,512
129260,339,517
129276,341,516
129293,341,517
129310,342,513
129327,339,510
129343,340,513
129359,344,517
129377,351,517
129393,345,514
129410,344,508
129426,344,511
129443,346,509
129460,343,516
129476,343,515
129492,345,513
129510,344,510
129526,347,510
129543,342,510
129559,346,515
129576,345,513
129593,346,508
129609,346,508
129626,346,508
129643,342,509
129659,339,515
129676,339,515
129692,337,513
129710,339,509
129726,335,510
129742,337,511
129759,333,516
129776,335,518
129793,335,512
129809,332,512
129825,337,514
129843,334,515
129859,330,515
129875,331,519
129892,338,512
129909,334,509
129926,340,497
129942,337,518
129958,359,522
129976,384,518
129992,282,503
130009,332,513
130025,333,515
130042,269,522
130059,284,517
130075,331,521
130092,275,514
130109,320,513
130125,276,514
130142,331,523
130158,354,516
130176,313,523
130192,306,508
130208,302,525
130225,310,526
130242,294,523
130258,313,525
130275,312,518
130291,315,518
130309,318,510
130325,320,515
130341,321,516
130358,323,519
130375,321,517
130392,328,513
130408,324,509
130424,325,513
130442,322,515
130458,322,516
130475,328,514
130491,329,511
130508,333,508
130525,332,510
130541,329,518
130557,330,512
130575,335,510
130591,333,505
130608,335,508
130624,336,512
130641,333,511
130658,336,514
130674,332,513
130691,331,514
130708,331,517
130724,332,520
130741,333,520
130757,333,522
130775,334,518
130791,334,515
130807,332,515
130824,334,517
130841,335,521
130857,334,516
130874,338,517
130890,344,509
130908,341,511
130924,335,513
130940,334,513
130957,335,509
130974,334,503
130991,334,501
131007,330,504
131023,334,506
131041,334,510
131057,329,509
131074,334,504
131090,337,502
131107,337,507
131124,336,505
131140,338,510
131156,331,509
131174,334,506
131190,331,506
131207,331,505
131223,329,509
131240,329,512
131257,331,508
131273,341,507
131290,362,505
131307,353,498
131323,306,518
131340,300,509
131356,353,522
131374,368,506
131390,347,506
131406,327,502
131423,314,526
131440,333,511
131457,304,511
131473,312,518
131489,308,498
131507,337,506
131523,390,503
131539,323,524
131556,303,515
131573,320,511
131590,320,510
131606,325,513
131622,323,514
131640,335,518
131656,338,510
131673,329,509
131689,331,509
131706,334,508
131723,333,512
131739,334,513
131756,336,511
131773,337,507
131789,340,511
131806,341,513
131822,344,516
131840,345,515
131856,347,512
131872,347,512
131889,349,510
131906,341,515
131922,342,518
131939,336,516
131955,340,515
131973,341,509
131989,338,511
132005,337,512
132022,333,518
132039,336,517
132056,336,511
132072,340,508
132088,337,509
132106,337,518
132122,334,518
132139,338,515
132155,342,513
132172,336,512
132189,336,509
132205,344,514
132221,336,519
132239,337,513
132255,336,515
132272,337,509
132288,338,514
132305,337,513
132322,338,515
132338,334,512
132355,336,510
132372,347,507
132388,340,508
132405,334,512
132421,336,516
132439,336,514
132455,334,512
132471,337,509
132488,335,512
132505,333,514
132521,335,515
132538,335,511
132554,334,507
132572,334,507
132588,336,509
132604,330,514
132621,332,513
132638,331,512
132655,331,508
132671,325,509
132687,321,509
132705,324,515
132721,334,517
132738,332,511
132754,392,512
132771,343,516
132788,343,502
132804,270,512
132820,314,519
132838,416,522
132854,266,495
132871,318,523
132887,304,513
132904,289,520
132921,281,521
132937,305,522
132954,315,519
132971,313,514
132987,309,515
133004,314,519
133020,317,516
133038,320,511
133054,322,512
133070,322,508
133087,329,512
133104,337,512
133121,325,514
133137,330,510
133153,330,510
133171,330,509
133187,334,515
133203,336,515
133220,337,516
133237,336,513
133254,336,510
133270,338,509
133286,340,516
133304,338,516
133320,340,514
133337,339,511
133353,339,509
133370,337,510
133387,334,515
133403,332,520
133420,334,514
133437,330,510
133453,336,514
133470,336,512
133486,335,515
133504,337,516
133520,336,514
133536,339,513
133553,335,509
133570,339,513
133586,336,513
133603,338,519
133619,340,508
133637,340,510
133653,341,509
133669,339,509
133686,343,515
133703,340,514
133720,341,514
133736,338,506
133752,342,509
133770,342,509
133786,338,512
133803,341,518
133819,346,509
133836,350,512
133853,341,509
133869,339,510
133885,340,513
133903,338,512
133919,340,512
133936,339,508
133952,339,507
133969,337,509
133986,341,513
134002,342,514
134019,338,509
134036,345,507
134052,344,508
134069,351,503
134085,372,511
134103,351,522
134119,336,510
134135,289,501
134152,390,509
134169,295,530
134185,316,512
134202,346,512
134218,299,512
134236,297,514
134252,366,528
134268,344,516
134285,318,528
134302,305,520
134319,313,518
134335,323,514
134351,326,516
134369,327,516
134385,329,519
134402,328,517
134418,332,512
134435,332,510
134452,333,514
134468,333,515
134484,335,517
134502,334,516
134518,337,511
134535,338,512
134551,337,512
134568,344,515
134585,342,514
134601,350,512
134618,353,507
134635,341,507
134651,345,511
134668,343,514
134684,346,514
134702,343,514
134718,341,509
134734,342,509
134751,341,511
134768,338,514
134785,342,515
134801,341,514
134817,339,509
134835,339,510
134851,338,510
134867,338,514
134884,336,519
134901,335,514
134918,337,512
134934,337,512
134950,337,513
134968,339,517
134984,335,516
135001,340,513
135017,341,508
135034,343,512
135051,343,513
135067,342,516
135084,343,514
135101,343,514
135117,343,510
135134,342,508
135150,342,513
135168,340,517
135184,341,517
135200,340,512
135217,336,507
135234,340,508
135250,335,514
135267,334,514
135283,336,514
135301,334,512
135317,339,510
135333,343,510
135350,335,515
135367,332,517
135384,335,515
135400,332,513
135416,333,509
135434,334,510
135450,406,516
135467,404,509
135483,308,521
135500,374,526
135517,369,507
135533,271,516
135549,363,531
135567,286,514
135583,319,518
135600,282,527
135616,310,520
135633,327,515
135650,311,521
135666,313,523
135683,316,519
135700,318,517
135716,320,516
135733,318,516
135749,321,518
135767,326,517
135783,324,514
135799,325,511
135816,328,509
135833,327,513
135849,326,514
135866,330,517
135882,329,513
135900,327,512
135916,334,508
135932,332,512
135949,328,513
135966,329,514
135983,330,516
135999,332,507
136015,334,510
136033,335,511
136049,329,516
136066,342,515
136082,329,513
136099,328,510
136116,325,511
136132,322,513
136148,323,516
136166,321,514
136182,325,515
136199,323,510
136215,326,509
136232,325,514
136249,328,513
136265,329,514
136282,329,510
136299,331,510
136315,333,508
136332,327,513
136348,328,516
136366,330,516
136382,333,513
136398,334,511
136415,335,513
136432,335,515
136449,339,518
136465,336,517
136481,339,511
136499,339,508
136515,334,507
136531,337,513
136548,338,516
136565,335,516
136582,341,510
136598,336,507
136614,335,509
136632,336,509
136648,334,510
136665,336,511
136681,334,505
136698,332,506
136715,331,507
136731,334,511
136748,331,511
136765,335,512
136781,329,507
136798,330,497
136814,376,500
136832,368,498
136848,368,521
136864,326,515
136881,370,507
136898,280,518
136914,328,518
136931,329,522
136947,310,521
136965,316,519
136981,335,513
136997,327,508
137014,284,522
137031,341,519
137048,309,522
137064,323,518
137080,322,513
137098,320,512
137114,323,513
137131,322,515
137147,325,512
137164,329,514
137181,330,510
137197,329,506
137213,334,508
137231,335,515
137247,334,514
137264,335,510
137280,336,509
137297,335,508
137314,331,513
137330,338,516
137347,336,515
137364,335,513
137380,337,507
137397,338,510
137413,339,511
137431,339,516
137447,337,516
137463,339,514
137480,336,510
137497,333,511
137513,329,517
137530,334,515
137546,332,517
137564,347,514
137580,332,508
137596,333,508
137613,334,510
137630,333,515
137647,335,514
137663,343,513
137679,338,508
137697,350,511
137713,345,515
137730,345,517
137746,344,513
137763,352,514
137780,349,509
137796,352,511
137812,350,514
137830,352,514
137846,346,518
137863,349,510
137879,342,510
137896,346,510
137913,340,514
137929,344,513
137946,343,514
137963,343,507
137979,341,508
137996,340,513
138012,338,513
138030,336,518
138046,335,512
138062,335,510
138079,351,496
138096,366,513
138113,422,510
138129,324,517
138145,256,518
138163,360,526
138179,292,514
138195,357,507
138212,286,530
138229,297,524
138246,311,508
138262,382,521
138278,294,508
138296,483,516
138312,334,513
138329,304,515
138345,295,513
138362,325,511
138379,307,519
138395,317,515
138412,317,518
138429,322,515
138445,324,514
138462,326,511
138478,328,514
138496,328,513
138512,331,519
138528,330,514
138545,328,512
138562,329,510
138578,327,510
138595,333,515
138611,332,516
138629,336,514
138645,331,508
138661,336,510
138678,339,506
138695,335,512
138712,337,510
138728,335,514
138744,336,511
138762,332,509
138778,337,510
138795,336,510
138811,334,513
138828,336,513
138845,336,506
138861,338,506
138877,335,506
138895,334,512
138911,333,513
138928,330,512
138944,337,510
138961,338,506
138978,336,509
138994,339,513
139011,339,515
139028,353,514
139044,337,512
139061,339,510
139077,338,508
139095,342,513
139111,338,515
139127,337,512
139144,342,509
139161,338,507
139177,336,510
139194,340,515
139210,338,517
139228,343,512
139244,341,510
139260,340,509
139277,337,507
139294,337,516
139311,336,513
139327,335,514
139343,331,511
139361,335,511
139377,334,513
139394,333,514
139410,334,515
139427,338,515
139444,331,507
139460,335,514
139476,346,506
139494,359,513
139510,449,518
139527,347,511
139543,314,515
139560,299,524
139577,404,500
139593,292,525
139610,276,526
139627,350,520
139643,275,514
139660,324,526
139676,307,519
139694,314,523
139710,318,520
139726,320,516
139743,320,511
139760,322,514
139777,324,517
139793,330,518
139809,337,518
139827,329,514
139843,331,509
139859,331,511
139876,331,514
139893,337,516
139910,334,515
139926,341,512
139942,338,509
139960,338,511
139976,341,512
139993,342,514
140009,344,513
140026,348,510
140043,344,508
140059,347,511
140076,342,509
140093,339,517
140109,342,513
140126,336,514
140142,340,509
140160,336,513
140176,339,514
140192,339,517
140209,336,513
140226,338,510
140242,335,507
140259,340,511
140275,338,515
140293,340,515
140309,339,515
140325,344,507
140342,343,508
140359,342,509
140376,344,515
140392,343,514
140408,344,513
140426,345,507
140442,345,508
140459,339,512
140475,341,513
140492,342,513
140509,342,514
140525,340,508
140541,335,507
140559,340,510
140575,344,514
140592,340,515
140608,336,512
140625,333,509
140642,336,511
140658,337,511
140675,333,516
140692,333,516
140708,335,511
140725,334,508
140741,353,504
140759,347,510
140775,408,508
140791,330,517
140808,304,506
140825,348,501
140841,315,519
140858,341,531
140874,347,520
140892,335,525
140908,316,525
140924,309,528
140941,343,518
140958,298,533
140975,324,543
140991,349,536
141007,329,537
141025,314,533
141041,317,537
141058,319,542
141074,323,543
141091,324,541
141108,328,537
141124,329,533
141140,331,533
141158,331,533
141174,334,533
141191,336,530
141207,336,525
141224,331,521
141241,336,523
141257,337,523
141274,338,525
141291,339,524
141307,338,521
141324,336,517
141340,339,520
141358,349,521
141374,344,522
141390,335,518
141407,341,511
141424,334,509
141441,337,506
141457,337,507
141473,336,505
141491,338,503
141507,334,500
141523,342,495
141540,341,497
141557,340,497
141574,343,496
141590,344,490
141606,344,484
141624,343,485
141640,342,486
141657,345,486
141673,340,488
141690,344,487
141707,339,483
141723,340,484
141740,337,484
141757,339,487
141773,338,491
141790,338,490
141806,339,492
141824,337,490
141840,339,495
141856,336,499
141873,339,499
141890,340,499
141906,340,497
141923,335,496
141939,340,500
141957,338,505
141973,337,505
141989,339,502
142006,337,500
142023,338,503
142040,336,508
142056,337,509
142072,334,511
142090,338,505
142106,336,505
142123,350,506
142139,336,510
142156,344,506
142173,345,514
142189,414,496
142205,352,504
142223,312,508
142239,316,518
142256,303,528
142272,356,514
142289,314,518
142306,319,510
142322,341,517
142339,290,530
142356,320,527
142372,343,516
142389,313,523
142405,333,515
142423,326,519
142439,313,519
142455,314,522
142472,320,519
142489,324,518
142505,324,515
142522,322,516
142538,324,519
142556,324,520
142572,325,517
142588,328,515
142605,334,511
142622,328,516
142639,328,520
142655,332,521
142671,328,522
142689,328,516
142705,324,517
142722,323,519
142738,321,520
142755,322,523
142772,329,523
142788,323,517
142804,324,516
142822,322,521
142838,321,526
142855,319,523
142871,326,521
142888,322,519
142905,331,517
142921,332,517
142938,325,519
142955,323,523
142971,320,520
142988,324,520
143004,320,518
143022,321,521
143038,320,525
143054,317,525
143071,320,524
143088,322,519
143105,322,519
143121,319,518
143137,323,522
143155,321,525
143171,323,516
143187,322,516
143204,324,514
143221,322,517
143238,326,520
143254,321,516
143270,325,514
143288,324,510
143304,324,512
143321,325,514
143337,325,518
143354,322,514
143371,320,513
143387,321,507
143404,322,511
143421,319,515
143437,321,515
143454,314,517
143470,319,512
143488,320,513
143504,314,513
143520,338,505
143537,386,520
143554,368,525
143570,336,507
143587,265,508
143603,355,510
143621,349,498
143637,256,517
143653,352,516
143670,284,495
143687,302,520
143704,366,516
143720,304,518
143736,294,515
143754,329,509
143770,276,523
143787,248,508
143803,340,507
143820,288,511
143837,292,518
143853,340,507
143869,296,510
143887,304,508
143903,308,509
143920,316,513
143936,313,510
143953,313,509
143970,320,508
143986,322,503
144003,322,507
144020,323,511
144036,323,512
144053,328,511
144069,328,505
144087,331,505
144103,333,506
144119,333,511
144136,335,510
144153,341,508
144169,341,507
144186,340,508
144202,344,507
144220,340,513
144236,338,510
144252,336,513
144269,339,509
144286,341,509
144303,333,514
144319,343,510
144335,336,514
144353,339,508
144369,342,506
144386,339,511
144402,342,512
144419,349,514
144436,354,509
144452,343,512
144468,347,506
144486,345,509
144502,347,513
144519,350,512
144535,347,515
144552,348,510
144569,352,511
144585,353,504
144602,353,511
144619,357,512
144635,356,513
144652,358,513
144668,354,506
144686,359,511
144702,352,511
144718,351,514
144735,354,515
144752,354,509
144769,352,508
144785,353,510
144801,354,513
144819,353,514
144835,355,510
144851,357,512
144868,352,506
144885,350,511
144902,351,511
144918,351,517
144934,349,510
144952,349,512
144968,365,511
144985,382,503
145001,392,509
145018,330,511
145035,314,507
145051,381,507
145068,366,521
145085,332,515
145101,345,514
145118,323,520
145134,343,517
145152,306,519
145168,340,521
145184,306,520
145201,315,516
145218,320,519
145234,321,525
145251,327,524
145267,324,520
145285,336,524
145301,333,528
145317,330,524
145334,342,525
145351,342,517
145368,345,515
145384,342,519
145400,341,522
145418,356,521
145434,348,520
145451,337,517
145467,343,513
145484,345,514
145501,354,512
145517,337,510
145533,347,507
145551,350,505
145567,351,505
145584,345,505
145600,347,512
145617,338,512
145634,344,507
145650,346,504
145667,328,506
145684,335,508
145700,348,509
145717,345,508
145733,342,508
145751,345,505
145767,345,504
145783,335,509
145800,337,510
145817,334,511
145833,332,506
145850,352,504
145866,334,503
145884,328,506
145900,327,511
145916,348,510
145933,344,510
145950,329,507
145967,338,508
145983,341,508
145999,337,513
146017,341,512
146033,346,513
146050,339,508
146066,338,512
146083,347,508
146100,315,517
146116,344,512
146132,346,512
146150,338,511
146166,346,510
146183,340,511
146199,339,515
146216,343,512
146233,339,512
146249,340,511
146266,336,512
146283,339,514
146299,334,517
146316,334,514
146332,336,515
146350,336,509
146366,335,512
146382,330,518
146399,375,507
146416,340,509
146433,375,521
146449,285,514
146465,375,517
146483,352,532
146499,317,525
146515,351,528
146532,313,525
146549,305,520
146566,338,533
146582,299,527
146598,306,529
146616,264,530
146632,317,522
146649,302,514
146665,310,518
146682,308,520
146699,310,519
146715,312,520
146732,316,513
146749,315,513
146765,316,518
146782,318,516
146798,318,517
146816,321,518
146832,323,513
146848,324,512
146865,323,516
146882,324,517
146898,321,518
146915,324,510
146931,323,513
146949,322,512
146965,320,516
146981,324,517
146998,323,517
147015,324,515
147032,321,514
147048,321,515
147064,316,515
147082,321,518
147098,323,519
147115,323,512
147131,322,512
147148,326,516
147165,325,512
147181,324,519
147197,325,516
147215,324,514
147231,326,511
147248,327,514
147264,327,516
147281,328,518
147298,331,517
147314,340,512
147331,333,509
147348,331,512
147364,331,512
147381,333,517
147397,331,510
147415,337,512
147431,332,506
147447,338,512
147464,340,513
147481,335,515
147497,341,509
147514,340,508
147530,341,506
147548,341,510
147564,341,512
147580,336,515
147597,336,513
147614,337,508
147631,338,507
147647,336,508
147663,335,514
147681,333,513
147697,334,514
147714,331,511
147730,336,505
147747,334,513
147764,333,514
147780,333,513
147796,335,510
147814,337,509
147830,329,502
147847,387,508
147863,378,515
147880,358,516
147897,326,515
147913,345,504
147930,354,521
147947,271,510
147963,366,521
147980,343,519
147996,336,521
148014,379,507
148030,345,515
148046,311,516
148063,321,527
148080,310,521
148097,347,518
148113,314,513
148129,316,508
148147,328,517
148163,321,514
148179,331,516
148196,321,509
148213,337,510
148230,340,510
148246,332,510
148262,331,516
148280,336,511
148296,330,510
148313,324,508
148329,320,510
148346,318,514
148363,321,516
148379,328,513
148396,336,512
148413,334,507
148429,343,510
148446,337,514
148462,346,515
148480,342,512
148496,346,508
148512,340,509
148529,336,508
148546,344,514
148562,340,515
148579,337,514
148595,354,509
148613,359,510
148629,361,511
148645,358,512
148662,362,516
148679,357,513
148696,365,513
148712,367,512
148728,352,513
148746,355,511
148762,357,514
148779,350,514
148795,354,512
148812,353,517
148829,354,520
148845,357,526
148861,358,530
148879,356,528
148895,361,528
148912,357,532
148928,355,532
148945,356,540
148962,351,542
148978,350,540
148995,348,537
149012,345,537
149028,340,537
149045,346,538
149061,343,536
149079,340,531
149095,340,526
149111,340,527
149128,336,528
149145,337,531
149161,337,529
149178,337,525
149194,338,521
149212,334,519
149228,332,524
149244,332,524
149261,332,526
149278,332,518
149295,332,516
149311,330,516
149327,329,521
149345,322,525
149361,329,515
149378,413,503
149394,308,518
149411,335,519
149428,314,539
149444,296,535
149460,282,516
149478,294,519
149494,382,509
149511,298,507
149527,302,520
149544,273,518
149561,264,520
149577,274,513
149594,318,502
149611,258,514
149627,289,513
149644,326,514
149660,297,510
149678,314,507
149694,310,506
149710,316,506
149727,313,507
149744,320,509
149761,320,504
149777,318,505
149793,322,500
149811,325,499
149827,327,503
149843,325,508
149860,328,502
149877,331,500
149894,333,499
149910,328,503
149926,329,505
149944,335,508
149960,330,507
149977,335,505
149993,333,505
150010,329,507
150027,331,510
150043,336,509
150060,334,511
150077,335,505
150093,332,502
150110,332,505
150126,333,510
150144,333,507
150160,334,506
150176,344,501
150193,345,504
150210,333,507
150226,341,506
150243,332,507
150259,344,507
150277,343,503
150293,345,503
150309,337,508
150326,346,508
150343,344,507
150360,344,507
150376,343,503
150392,343,504
150410,347,505
150426,344,514
150443,346,512
150459,338,507
150476,338,507
150493,338,504
150509,337,511
150525,333,515
150543,334,511
150559,333,511
150576,333,507
150592,333,509
150609,329,514
150626,332,516
150642,331,516
150659,329,509
150676,330,509
150692,328,510
150709,327,517
150725,330,514
150743,392,517
150759,348,519
150775,260,519
150792,333,515
150809,296,525
150825,269,507
150842,285,526
150858,323,516
150876,329,522
150892,286,527
150908,255,515
150925,296,531
150942,260,525
150959,308,521
150975,351,520
150991,307,517
151009,312,520
151025,309,519
151042,319,517
151058,322,508
151075,323,511
151092,324,508
151108,326,511
151124,328,509
151142,326,503
151158,325,497
151175,328,492
151191,325,492
151208,324,495
151225,326,493
151241,332,489
151258,332,485
151275,329,485
151291,332,486
151308,340,493
151324,332,493
151342,334,492
151358,334,489
151374,336,493
151391,336,495
151408,338,497
151425,338,501
151441,336,501
151457,337,499
151475,336,497
151491,336,502
151507,336,506
151524,337,508
151541,337,503
151558,338,504
151574,339,509
151590,352,506
151608,345,512
151624,341,511
151641,344,510
151657,345,507
151674,343,507
151691,343,509
151707,341,515
151724,347,515
151741,346,510
151757,346,508
151774,344,514
151790,344,510
151808,349,517
151824,348,514
151840,348,514
151857,351,510
151874,343,512
151890,340,515
151907,347,520
151923,345,520
151941,343,514
151957,344,513
151973,343,512
151990,346,518
152007,343,519
152024,341,517
152040,346,514
152056,340,512
152074,347,511
152090,370,510
152107,350,526
152123,280,535
152140,316,512
152157,395,519
152173,382,527
152189,350,525
152207,290,519
152223,319,522
152240,385,522
152256,305,510
152273,321,526
152290,303,523
152306,317,520
152323,315,522
152340,316,517
152356,328,515
152373,323,518
152389,334,519
152407,333,520
152423,331,518
152439,335,517
152456,339,512
152473,339,513
152489,352,518
152506,347,515
152522,331,514
152540,327,513
152556,330,513
152572,300,517
152589,295,518
152606,293,519
152623,292,518
152639,289,516
152655,290,515
152673,297,517
152689,286,518
152706,300,520
152722,296,516
152739,300,515
152756,310,515
152772,315,519
152788,321,519
152806,334,520
152822,345,515
152839,360,512
152855,360,510
152872,361,514
152889,370,514
152905,363,517
152922,368,514
152939,366,507
152955,368,510
152972,369,514
152988,372,516
153006,370,513
153022,368,511
153038,370,507
153055,372,508
153072,377,511
153089,364,514
153105,369,511
153121,367,507
153139,362,506
153155,362,508
153171,363,510
153188,357,514
153205,360,512
153222,357,510
153238,356,508
153254,354,508
153272,356,516
153288,352,517
153305,349,514
153321,349,509
153338,343,508
153355,343,509
153371,340,515
153388,342,513
153405,339,515
153421,333,510
153438,368,508
153454,418,509
153472,308,516
153488,316,501
153504,362,508
153521,341,519
153538,347,510
153554,306,515
153571,308,521
153587,324,529
153605,303,516
153621,346,512
153637,324,510
153654,348,513
153671,305,521
153688,315,521
153704,321,515
153720,315,514
153738,331,510
153754,314,514
153771,334,518
153787,338,515
153804,349,511
153821,326,509
153837,320,507
153853,357,514
153871,325,515
153887,316,513
153904,329,513
153920,318,504
153937,320,512
153954,306,514
153970,310,516
153987,305,517
154004,310,512
154020,312,513
154037,305,510
154053,312,514
154071,304,519
154087,307,518
154103,314,514
154120,326,509
154137,336,513
154153,338,512
154170,336,518
154186,333,515
154204,341,511
154220,336,509
154236,334,511
154253,338,516
154270,337,515
154287,336,518
154303,338,508
154319,333,508
154337,335,512
154353,337,513
154370,335,515
154386,345,513
154403,352,514
154420,346,508
154436,352,510
